N,P,K,temperature,humidity,ph,rainfall,label
0.4708602038859432,0.5607030482668046,0.6014035602114347,0.38079520185465376,0.1523551738077839,0.4833835530748838,0.45598177403750506,chickpea
0.4887451037994691,0.42464046980793635,0.878168605432257,0.6490551490575601,0.25180141156563934,0.3489037613351017,0.5510845206486612,orange
0.6620492694928298,0.4844969205888697,0.49687832336697063,0.3948138881306462,0.5775678483940877,0.23478623648226982,0.9242713164197119,rice
0.4663169762080361,0.4707416816896941,0.4475699574421289,0.5064278953453982,0.4168715177832324,0.4651953352185749,0.4698816939339715,mango
0.5762092808530032,0.5141326369080665,0.49962898749445656,0.3892259567458686,0.5689892306365418,0.5072031236932646,0.7675671244207907,rice
0.35770749158798987,0.5649367220266899,0.43361304843479503,0.791534082577975,0.40731306056161304,0.5923117490244387,0.5808177775137611,pigeonpeas
0.27967113827905654,0.3405520127527704,0.4776236744745694,0.5271836082863505,0.6622464412400301,0.4303351301254438,0.691948613563038,coconut
0.3069838619371832,0.5945724383458868,0.4556183614546822,0.3789184123038257,0.1659667072450019,0.3603072575830665,0.4840484611273088,kidneybeans
0.3617596843308084,0.22784288336077108,0.2401425349343903,0.588859040912577,0.5655170395430187,0.6378384919516185,0.0826465237279412,muskmelon
0.41421930203529045,0.1866191923994023,0.45645391336750457,0.5311835312650036,0.42425525619345367,0.4925213752544746,0.45531955797598506,cotton
0.5712087449276169,0.708486004480847,0.6100257842560858,0.3323948672997454,0.5016104886202934,0.35793580929940283,0.5117104079605991,muskmelon
0.6386383635001498,0.5776377433063458,0.5161329722593719,0.6152688983671661,0.5530714937184382,0.3374085319680008,0.46828212641174627,banana
0.6113256398420231,0.6369091759447395,0.5326369570242873,0.6202949007328201,0.5979178592753477,0.41263957452033406,0.5141711261386536,banana
0.5957183691802366,0.4675622255493286,0.4473663690722245,0.3387177159122457,0.4378857689515496,0.3124167779414736,0.503232907276364,maize
0.24744494730803895,0.488419268693291,0.5966166426681393,0.6688220303010249,0.7659454049606076,0.23735807935120035,0.6159243273669254,muskmelon
0.349654511457586,0.30478751404208215,0.25775523492288677,0.6759692113685104,0.5084419338024915,0.43477635765538836,0.4837637404867029,papaya
0.6844964276926898,0.41388349576133643,0.44502905354219674,0.6395468538571436,0.3281491520862872,0.33520042936415184,0.4949206513634766,coconut
0.4962020477258441,0.6875182436554917,0.9090943714544689,0.3223124833938099,0.5336342367296286,0.39039568504725475,0.5719790461590105,pigeonpeas
0.5653176191200924,0.5439013709807886,0.7836694075756674,0.3890375427391928,0.7186655981873071,0.35575109675534067,0.4997238154138398,grapes
0.7361838051363165,0.4167581404307053,0.48037433860205525,0.4664047177705629,0.48072160365837796,0.5105340334548265,0.6510306664596833,coffee
0.4537288791861427,0.3705551529792499,0.6037716580936334,0.6399375991464742,0.6771086752087372,0.45184332037183395,0.43703508396696944,pigeonpeas
0.35770749158798987,0.3828887503516231,0.4198597277973655,0.616833126374471,0.6548562963522864,0.6003944856764751,0.49451250699708804,orange
0.20457808261511257,0.4241664207846743,0.4694274493041921,0.5076709846106742,0.4111520212641695,0.37511190126451344,0.40764226559967687,mango
0.6017823000541644,0.42778361343210614,0.33492543224561266,0.49316405421688725,0.63268228658944,0.42618783004965866,0.8093611394570206,orange
0.5410929218639832,0.4082907929109348,0.4528676973271963,0.471409487637271,0.45536952214803494,0.44802181683496634,0.5147034881794611,maize
0.3889220329115632,0.505665289388296,0.6151568808488642,0.3244279658113291,0.14507577741380648,0.41610176368670915,0.4756673235206264,chickpea
0.37882611278963374,0.5400999584447062,0.5665653104064841,0.4757082953798055,0.5686099800697276,0.5670346448528192,0.7833922202522292,papaya
0.5306318772144475,0.5759883128155359,0.6562454805670198,0.7151596749137098,0.532999495366171,0.45923449373243685,0.4697985743107959,mungbean
0.3061925796472807,0.5286806384583629,0.4706252578236898,0.6096681379901492,0.5681019222714371,0.46920307747610157,0.8120388131813993,grapes
0.7635349675511742,0.5035593045572919,0.48198896994533735,0.5379516795172876,0.5453095096360631,0.38146222707293354,0.5760034127637282,blackgram
0.3318287343434721,0.14829979985493819,0.5339744518325051,0.6190615399729383,0.36205479615781405,0.27957736027185787,0.5878578549892854,maize
0.3992014184120126,0.5235088888584984,0.2680621353951869,0.8123131312264065,0.5257438017962704,0.6595032535842822,0.6192955925630741,mungbean
0.3655111269188832,0.3701877290719673,0.49687832336697063,0.4617053227916351,0.6007562955628223,0.5416951295024968,0.5184614171528477,pomegranate
0.6386383635001498,0.42945916171036114,0.47487301034708346,0.4727144336192449,0.4018290098981201,0.3921310156438894,0.6741351088110344,coffee
0.4318420272314765,0.7977887788203799,0.9479872402746577,0.27021936690876014,0.5777884785478594,0.4623420312689184,0.42057244411274675,grapes
0.4797756414419537,0.6639764714614671,0.3184938291717206,0.44776868736188136,0.651363693971299,0.4503318563755043,0.6769763528761289,papaya
0.4942711098786232,0.5861050908261163,0.4528676973271963,0.6763365266677307,0.45368564743888257,0.6618416824549285,0.4032847323644638,blackgram
0.7752019817907831,0.4844969205888697,0.4583690255821681,0.4439213686365614,0.5412891058180116,0.40793923185644043,0.41754414671660356,cotton
0.6854601754855099,0.3447856865126557,0.46387035383713987,0.5702895122787778,0.38697780193260417,0.620253460389572,0.6843395924237802,coffee
0.5192879579419344,0.41017190971646855,0.44566971537275185,0.6112433025305709,0.5048241657953986,0.7311502650158497,0.8285643114401899,pomegranate
0.35770749158798987,0.861293885218659,0.9314832555097424,0.15864554401017905,0.5667876851572887,0.42032756196388654,0.41320893650420365,grapes
0.6105216929816185,0.5756849634437722,0.34483310292183467,0.6212370453856082,0.6705215608118903,0.6229141694989759,0.5386556501757684,rice
0.28812705043822673,0.5993814571928417,0.6156448927032129,0.5716230367379619,0.595181232736012,0.4375968659749617,0.32084269880342575,mango
0.6737547224891698,0.365954055312082,0.5353876211517732,0.6174627752799035,0.661171271123513,0.5047002269623626,0.2962540588469471,muskmelon
0.4318420272314765,0.5564693745069194,0.5353876211517732,0.5460321204860876,0.6384111697215622,0.48935822229359927,0.38990250826969464,papaya
0.36206774122440344,0.5709467898350967,0.47857031289340607,0.4806557431714428,0.7462171874166301,0.5763694051899491,0.5370119576319596,mothbeans
0.6503438164964899,0.31514997019345875,0.5188836363868579,0.6361580550115568,0.6581200499696249,0.407640694536037,0.2981719408252954,muskmelon
0.41233293890424316,0.4209918141905906,0.4776236744745694,0.7757429410703744,0.33800194504678654,0.4586528459624386,0.4859660127285875,mango
0.18318459119591807,0.32464788518439164,0.47869784608785154,0.5925389280543113,0.6417988915956462,0.42365560889011833,0.6001958933000527,coconut
0.3897449040168452,0.5232184549435904,0.5845855166368452,0.5519269269616875,0.7449218951413544,0.5608773230388562,0.7537231976873063,blackgram
0.7469387484268117,0.5340696546494721,0.5877402919714898,0.5746150004933629,0.5214686799372644,0.1754666286602481,0.4925701484653471,watermelon
0.5137801982058565,0.49296426810864025,0.513382308131886,0.46382128922693977,0.5820977522751101,0.6742187657204011,0.907862707351501,rice
0.5678702577672183,0.3144225029000225,0.5382712035038802,0.48828738444684816,0.44297814762007504,0.5391489053474412,0.46831722222447125,muskmelon
0.5901575563903434,0.31808117505079025,0.40097020074642925,0.3510943511796316,0.43715453345033967,0.38574849106355336,0.8409967754793373,papaya
0.5071764791070739,0.6165527873307014,0.4032688932387105,0.6903468548136839,0.28176765011578686,0.6644971055283879,0.4990159423913648,papaya
0.44605979464286094,0.3052857248531755,0.41523189688335876,0.3553907042965535,0.4334202185245816,0.3004155137765925,0.6005495839663691,grapes
0.0023221532052651317,0.830523784381115,0.5001731294835106,0.6884730984409777,0.24901882722373272,0.12578821434769094,0.4065439223960971,coconut
0.33819840326075656,0.29821527515391766,0.42261039192485145,0.17500883260611988,0.6606811599133664,0.6847546197637009,0.5148773072515689,orange
0.3186893149335232,0.5607030482668046,0.4418650408172527,0.37655665735151417,0.47597429697981697,0.41152997102229016,0.6777144983885017,pigeonpeas
0.6564989422526399,0.437793621450391,0.31743105878618044,0.3537014474366837,0.4961078276398858,0.4034358128873944,0.27328320778974885,muskmelon
0.41233293890424316,0.4082907929109348,0.4501170331997104,0.6009795962347937,0.5844605504266818,0.4944730490526643,0.38659265239899343,mungbean
0.2874747736099499,0.7808540837808388,0.9369845837647142,0.8834057109412782,0.581367162696934,0.42739309227671596,0.4175276415929484,grapes
0.5960936053073409,0.5970502125521975,0.8371637068281157,0.35993739494138727,0.32255072035940413,0.5871800223772234,0.599847200593852,orange
0.6114124723360226,0.5445936488670042,0.5761729499999229,0.5968885695126663,0.44732619752486963,0.5098224942318492,0.4655361926607758,coffee
0.5918165515147898,0.44216018299001697,0.5106316440044001,0.48356269096748417,0.5292597458372107,0.3903091250617625,0.6765329410995402,jute
0.5017972883599809,0.49698103687535666,0.4917589325554665,0.8250932883401022,0.5272746349353384,0.5203922730837498,0.5889697121399848,grapes
0.7718282618801746,0.45117482653445296,0.34401732473573216,0.7323461534809882,0.4635316303030124,0.6718237490037569,0.4968050720621787,coffee
0.6191292751729165,0.4633285517894433,0.461119689709654,0.3541485959235707,0.44296076051741445,0.49017291005357255,0.47635140602496406,maize
0.34600203859164985,0.4971979418685255,0.4391143766897668,0.5883166576408358,0.3368913197219553,0.38129140760295555,0.4156628158617186,mothbeans
0.35770749158798987,0.5945724383458868,0.6041542243389206,0.35152480483431076,0.14163607182403334,0.644433010817762,0.4325407537008946,chickpea
0.5645882130135682,0.5114902067042232,0.5677591558241202,0.39760369026171016,0.2011647041835686,0.3578291113380183,0.5348464192823281,coffee
0.36160930925343654,0.5268336581877224,0.4391143766897668,0.5163876914113814,0.4881171342499871,0.47508067637602225,0.34420684638437443,lentil
0.8259256114415898,0.4506275305097875,0.43361304843479503,0.5275091548674303,0.5669885525377637,0.3571033252754391,0.49098096411026837,cotton
0.4201365742351365,0.5437683532272635,0.461119689709654,0.7902133200543996,0.2778524887660343,0.45305707873027123,0.5838221992769874,pigeonpeas
0.5645038278566632,0.4506275305097875,0.4501170331997104,0.5041778610253861,0.5240824237718451,0.48707403971256236,0.48387889954206725,maize
0.42227449956867347,0.44841487555885184,0.5644155152143535,0.6859204723354515,0.4170051260525899,0.5611894092573679,0.49296428689079264,maize
0.4201365742351365,0.5818714170662309,0.5986528960839488,0.3472724388503791,0.14570630838490573,0.8135785790033603,0.41783543900346976,chickpea
0.4006274859079032,0.2939816013940324,0.41160773541490786,0.7539847141062559,0.6572895446289024,0.568942632769827,0.5015517158458899,orange
0.5996201868456832,0.5861050908261163,0.5188836363868579,0.6136295218089166,0.5812216628529714,0.37266289454337165,0.4819491536020639,banana
0.34289725001995974,0.530521530960157,0.6579551371784492,0.5428310718873698,0.46694566526903575,0.40968857617897403,0.5591469122470233,pomegranate
0.6893619931509565,0.5861050908261163,0.5353876211517732,0.6190550286732616,0.5411761343975974,0.35952542703624946,0.49253125987725266,banana
0.35770712458302023,0.3912124366620362,0.6931133689906861,0.681341395606829,0.3932734609342547,0.5504546467092191,0.6689066783911306,papaya
0.4318420272314765,0.29821527515391766,0.43361304843479503,0.5230685276449363,0.6451557677547481,0.6978310284315212,0.5349569897138032,orange
0.3030820442717365,0.5649367220266899,0.43361304843479503,0.463570730361728,0.47837408322761066,0.6477770741638678,0.37722827856195673,lentil
0.39282385057700986,0.44639385674990223,0.4473663690722245,0.6412154182004093,0.457467341702825,0.7955032690459878,0.3198302211119353,mothbeans
0.3510720923439816,0.5771676486190489,0.7987587744665718,0.6951220850437895,0.4328390643897141,0.4949103294597115,0.4679225753142138,mothbeans
0.6542456341619365,0.4548612042696728,0.4528676973271963,0.40278162883531643,0.4936040610050474,0.46578950254738816,0.4071285484326159,maize
0.5966667877849398,0.6402772268405355,0.4757309779445069,0.6397141072112635,0.2952176623994087,0.5439412106673795,0.37698306506083956,cotton
0.48256565688228314,0.5564693745069194,0.4363637125622809,0.7326552237941414,0.477677774609271,0.6267258825713411,0.4097410197775281,blackgram
0.3694129445843299,0.861293885218659,0.9342339196372283,0.868709629422063,0.5802199568146474,0.38813220230989465,0.41476310451235,grapes
0.29137659127539656,0.552235700747034,0.4556183614546822,0.6067484285105916,0.45498317440056507,0.5901102255455537,0.34802009003435824,lentil
0.40843112123879655,0.5141326369080665,0.43361304843479503,0.6137474207265727,0.5777797968559472,0.4674852891910377,0.38234679613805217,mungbean
0.5554469330226459,0.5078444585623321,0.54978960664953,0.5138442243340737,0.263626241034256,0.604398469344883,0.5638207770679791,apple
0.5953587922179688,0.44127269912810096,0.27481154787335277,0.4850336994181518,0.35180431997231787,0.37307843177129596,0.6709254661950678,rice
0.5996201868456832,0.44216018299001697,0.49687832336697063,0.4709230548047828,0.5762009540689,0.24895051200054907,0.8530265361650372,rice
0.5137801982058565,0.5014316156284108,0.4583690255821681,0.35432998688259876,0.44411996567243794,0.40690575794417094,0.4292649092147654,maize
0.6648603701217143,0.4784836233764555,0.488127481128409,0.42531743415308987,0.6260934635726934,0.5248863944083901,0.7574306335843619,apple
0.3889220329115632,0.7766204100209535,0.9342339196372283,0.3853998279158459,0.5848410415484115,0.3657386079631799,0.4156619753279396,grapes
0.41233293890424316,0.2855142538742619,0.47487301034708346,0.566633877957389,0.679635930799493,0.380009588751946,0.6742867445904255,coconut
0.4985930405831261,0.5263717357608844,0.41036844918817483,0.38090898737741163,0.6431997949445482,0.39978773194944073,0.528017217472705,blackgram
0.5197795955907978,0.37135413066345,0.2979751408288538,0.5613425846872723,0.5600048847164951,0.46981778711411426,0.31937207487775404,maize
0.5696045020595607,0.6278699767114655,0.22125865730196434,0.5971000799909473,0.36557727676445834,0.6204859815888109,0.3779075519039319,cotton
0.1168245388818373,0.40715633320254174,0.6279504790934284,0.6785323348618503,0.5507921078696604,0.3094851084428525,0.6841075302706893,watermelon
0.37721657991522317,0.5014316156284108,0.4583690255821681,0.5810509617934808,0.4244977135229612,0.5396646097762703,0.33277634676555096,mothbeans
0.38111839758066984,0.3363183389928851,0.5078809798769143,0.3811789354405033,0.6307883285693574,0.5296179430504173,0.5133569204381133,pomegranate
0.6503438164964899,0.5776377433063458,0.5161329722593719,0.6145443058438285,0.5863420256286827,0.36159001868619534,0.5153678493107462,banana
0.4006274859079032,0.5141326369080665,0.4583690255821681,0.5243306985551245,0.47271200197123053,0.6558882915875448,0.3707183433793884,lentil
0.5410929218639832,0.44216018299001697,0.49687832336697063,0.5195783202668052,0.5061033554393175,0.5901015087414956,0.7353540674546961,jute
0.43964566256236987,0.5225999844278372,0.43361304843479503,0.6246448562985506,0.46136769432690755,0.5993809310890863,0.40446374664673446,blackgram
0.27967113827905654,0.33208466523299984,0.47487301034708346,0.7781889267136072,0.35388894627341605,0.43145185284444276,0.4869156016427063,mango
0.25728138923930804,0.4072745429623671,0.31196229633148,0.39116563356792944,0.6381476095377462,0.45032365991731027,0.44938149154307283,apple
0.3225911325989699,0.5734040695464604,0.4391143766897668,0.42246243381796056,0.49973290523412883,0.4866170433913908,0.3573297729392069,lentil
0.35832193332925566,0.3012031004697914,0.49550108184720365,0.42964698105847976,0.4669034198297077,0.4072966644311057,0.4921288030780161,blackgram
0.3538056739225432,0.4252254879504759,0.4391143766897668,0.6220447533422199,0.5786439808176634,0.5264737191088451,0.35185554461403046,mungbean
0.4240383919005832,0.3024489489138029,0.48037433860205525,0.6140362953976296,0.6674229348735595,0.41371579050653806,0.8035939750404677,coconut
0.42216765262292283,0.4946747821291312,0.4659145605232076,0.46000435698693243,0.5354455491566286,0.6757677143690783,0.5859374054070884,grapes
0.4513511155587099,0.5861050908261163,0.4501170331997104,0.706705637254461,0.4424432539853039,0.5944054406980375,0.3958428806291725,blackgram
0.5646858255274501,0.3412748133522946,0.47747910737991484,0.5201822128716462,0.4437198199406184,0.36569763142618406,0.37766558560764685,grapes
0.5826394640749336,0.6577836943392071,0.5348794728681328,0.4819482302331092,0.6908108745275556,0.3745252674427826,0.41039300212940133,kidneybeans
0.3617173927632417,0.36873523854261964,0.6317633048294697,0.5940988989739379,0.6905743771369252,0.6787039942004818,0.41453406796168324,papaya
0.3850202152461165,0.5225999844278372,0.6041542243389206,0.3426381427510337,0.13290115192051186,0.4776829848265951,0.4169774132253088,chickpea
0.489533590058538,0.29454882397901105,0.4161662975067204,0.6551794989511515,0.395631429013964,0.5939974924952689,0.4186826543940211,grapes
0.6230310928383631,0.47179589930921384,0.5023796516219424,0.5300634397422419,0.5663565924569688,0.5516148495659516,0.7008868185098904,jute
0.33819840326075656,0.8528265376988885,0.9287325913822565,0.2188020116027221,0.5902111572220846,0.3413040440514197,0.40587755488654026,grapes
0.45581703933252016,0.48349019975086405,0.5903347264909937,0.48011054352121274,0.528984636041951,0.6528462504484149,0.27926195189302183,blackgram
0.3889220329115632,0.4548612042696728,0.4363637125622809,0.6151692353237606,0.5996385998323799,0.49133269364776777,0.35549278171674226,mungbean
0.32649295026441655,0.5607030482668046,0.4446157049447386,0.5118786394516784,0.438541732494328,0.5657336374316257,0.34608782672342503,lentil
0.3538056739225432,0.34901936027254093,0.48587566685702704,0.6405751884645136,0.38856906541697217,0.24408052523249968,0.48675780259067414,mango
0.7352501618176942,0.5419965958982438,0.2882257397906639,0.5162622269428097,0.46814541554840233,0.5092056274756409,0.7003171860750695,watermelon
0.70136165841636,0.46943194212984546,0.44139779727475914,0.7081984751593433,0.8518537604525532,0.5112113214478133,0.4459534836672471,mungbean
0.5899155219193564,0.659220950289887,0.4697213982284833,0.7900050623268923,0.527806567768414,0.5711705696330491,0.22329757908888315,apple
0.41638972677870817,0.5423485132979928,0.5408522611036258,0.44818854228752303,0.4268918067850511,0.45837732127223085,0.5817071134728394,lentil
0.7478892581326565,0.36172038155219677,0.5216343005143438,0.5641939173272141,0.6292237307703807,0.4286067812764396,0.38750873884399245,watermelon
0.4357438448969232,0.8189571476198062,0.9479872402746577,0.5034281711715044,0.5713757426411169,0.38365954206413877,0.41577228215691614,grapes
0.31478749726807653,0.3278509914731146,0.49962898749445656,0.34803982837755854,0.6405544484518536,0.40378071759637224,0.5056428109178044,pomegranate
0.3030820442717365,0.5861050908261163,0.461119689709654,0.4034996372042169,0.1970312767238002,0.35581214968515584,0.41560059741389876,kidneybeans
0.6074238221765764,0.41252446667082004,0.46937168209211166,0.5578670301913169,0.4042455840988191,0.40668777657066935,0.5954364301159553,coffee
0.3694129445843299,0.8443591901791179,0.942485912019686,0.13223843862525742,0.5681823980228858,0.38265891416810305,0.4125346563853015,grapes
0.1920483132021909,0.43589413409936206,0.7055231175575879,0.518010317677052,0.634628456012749,0.3931208019643362,0.5296171131428034,coffee
0.5527983748603231,0.45909487802955806,0.4391143766897668,0.5043691897266634,0.5030049451630078,0.48147927880379227,0.5030567328553887,maize
0.40027562966734104,0.5558722792172655,0.7804939174020784,0.5079108257591428,0.2161962323072539,0.32700568289966025,0.8761022109875167,mango
0.6815583578200632,0.3744214028318526,0.4776236744745694,0.5685790289701843,0.3779313583061733,0.49558650149276984,0.5588185809719505,coffee
0.40843112123879655,0.4167581404307053,0.4446157049447386,0.5879094996109131,0.6102252135807686,0.5720441709331026,0.34934350612505016,mungbean
0.4045293035733499,0.8443591901791179,0.9342339196372283,0.1242809571817342,0.5715363196255877,0.3738484458327146,0.41510108805673246,grapes
0.4318420272314765,0.5903387645860015,0.43361304843479503,0.4222395080827217,0.45108340890072146,0.3764404490713821,0.3450360369724805,lentil
0.5003094792426976,0.5606776366984794,0.45789676953194164,0.5399481512887999,0.3742613694614712,0.4945332354650991,0.4611549713744738,coffee
0.44780216158314656,0.5184597256210453,0.5877006222510295,0.3671296516776948,0.31343156302041936,0.6224170748216495,0.45811194580301934,cotton
0.43964566256236987,0.5734040695464604,0.4418650408172527,0.6088516393126024,0.44062354528969483,0.4812180609811314,0.42507095860618116,blackgram
0.5027640684113814,0.37610420131875816,0.4601432955140053,0.6675185056171105,0.7408418407762595,0.13662424668257156,0.4197921855300536,coconut
0.4240383919005832,0.7935551050604946,0.9314832555097424,0.47883374443392346,0.639602400753145,0.32528570717140304,0.5106821162977282,apple
0.6386383635001498,0.34901936027254093,0.5243849646418296,0.5347214045633866,0.5802540087581601,0.4467377332508964,0.3780875128939908,watermelon
0.3655111269188832,0.49296426810864025,0.4583690255821681,0.6040741810881284,0.4159037703411817,0.8018282853000003,0.4026609669045689,mothbeans
0.46512984666161505,0.48979950882803835,0.693457067499146,0.5122628240311832,0.5613381839349096,0.5699697738894245,0.4763325508467833,papaya
0.4162347565696899,0.5437683532272635,0.5271356287693155,0.9253736278616985,0.6407644453252332,0.48400475350658434,0.8465053571427785,papaya
0.35770749158798987,0.3744214028318526,0.5051303157494283,0.40102441058443017,0.6498392535568149,0.341402925783432,0.5193039982463111,pomegranate
0.6464419988310431,0.47179589930921384,0.4446157049447386,0.4713612333328987,0.5243269164698103,0.36833056423697863,0.4864091889702894,maize
0.3499038562570965,0.3109162964335735,0.48862633098451297,0.5428554772237362,0.6755449483627591,0.44071841568221426,0.5718988300390814,coconut
0.3313820574956404,0.3593097107362863,0.43798862924388177,0.8567998628370234,0.47123202214932236,0.35364763530044363,0.44249415058875846,orange
0.6269329105038098,0.6199744809051984,0.543639613534231,0.5562768628641953,0.5433281100344045,0.43086881494543106,0.47157179049824766,banana
0.31088567960262986,0.3701877290719673,0.46387035383713987,0.527931954738785,0.6440270706036616,0.34177554925127906,0.7784258716641536,coconut
0.39020018932793765,0.7704468047092845,0.5860217411701241,0.37041079362363905,0.5616472214321603,0.3697563843737831,0.7247948340539286,rice
0.48556024868070236,0.3335203054020893,0.4264692640534533,0.28458518519441367,0.4750084498350937,0.517004881380414,0.474362628957646,pigeonpeas
0.35770749158798987,0.5141326369080665,0.4528676973271963,0.6313638016220213,0.32017781864811,0.5243612343341402,0.7127025167918148,pigeonpeas
0.6581474518273831,0.2939816013940324,0.5353876211517732,0.5118666958086381,0.6129995922684649,0.42503352781549775,0.3645505217838856,watermelon
0.31478749726807653,0.8485928639390031,0.9397352478922001,0.4700693795278349,0.663290051883989,0.3674252471877989,0.5060793869136669,apple
0.5090313941730102,0.3030897888916013,0.4339382470765991,0.627053966593035,0.5964689682034411,0.3671228459961041,0.6159566757961618,mothbeans
